Identifiant,n° notice BnF,Type de notice ,Type de document,Localisation,Exemplaire n°,Titre,Auteur,Contributeur,Editeur,Date,Description,Sujet,Couverture,Langue,Format
http://catalogue.bnf.fr/ark:/12148/cb38466643s,38466643,monographie,enregistrement sonore,Document numérique | NUMAUD-128280 | ,1,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 11, Cours du 11 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371386numéro de fabrication,,,fre | français | ,1 disque compact enregistrable (43 min 50)
http://catalogue.bnf.fr/ark:/12148/cb38466643s,38466643,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-605 (3) | ,2,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 11, Cours du 11 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371386numéro de fabrication,,,fre | français | ,1 disque compact enregistrable (43 min 50)
http://catalogue.bnf.fr/ark:/12148/cb38466643s,38466643,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-605 (4) | ,3,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 11, Cours du 11 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371386numéro de fabrication,,,fre | français | ,1 disque compact enregistrable (43 min 50)
http://catalogue.bnf.fr/ark:/12148/cb384666444,38466644,monographie,enregistrement sonore,Document numérique | NUMAUD-128281 | ,1,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 12, Cours du 18 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371400numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 44 s, 1 h 07 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb384666444,38466644,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-606 (3) | ,2,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 12, Cours du 18 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371400numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 44 s, 1 h 07 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb384666444,38466644,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-606 (4) | ,3,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 12, Cours du 18 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 722820371400numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 44 s, 1 h 07 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb384666533,38466653,monographie,enregistrement sonore,Document numérique | NUMAUD-128282 | ,1,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 13, Cours du 25 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723320360357numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 25 s, 1 h 05 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb384666533,38466653,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-607 (3) | ,2,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 13, Cours du 25 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723320360357numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 25 s, 1 h 05 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb384666533,38466653,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-607 (4) | ,3,"[Appareils d'État et machines de guerre] : année universitaire 1979-1980. 13, Cours du 25 mars 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723320360357numéro de fabrication,Économie de marché | Guerre | ,,fre | français | ,"2 disques compacts enregistrables (46 min 25 s, 1 h 05 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667285,38466728,monographie,enregistrement sonore,Document numérique | NUMAUD-128272 | ,1,"[Sur Leibniz] : année universitaire 1979-1980. 1, Cours du 15 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310944numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Logique | ",,fre | français | ,"3 disques compacts enregistrables (46 min 15 s, 46 min 21 s, 31 min 23 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667285,38466728,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-597 (3) | ,2,"[Sur Leibniz] : année universitaire 1979-1980. 1, Cours du 15 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310944numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Logique | ",,fre | français | ,"3 disques compacts enregistrables (46 min 15 s, 46 min 21 s, 31 min 23 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667285,38466728,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-597 (4) | ,3,"[Sur Leibniz] : année universitaire 1979-1980. 1, Cours du 15 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310944numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Logique | ",,fre | français | ,"3 disques compacts enregistrables (46 min 15 s, 46 min 21 s, 31 min 23 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466748s,38466748,monographie,enregistrement sonore,Document numérique | NUMAUD-128283 | ,1,"[Sur Leibniz] : année universitaire 1979-1980. 2, Cours du 22 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310927numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Calcul différentiel | Individu (métaphysique) | ",,fre | français | ,"3 disques compacts enregistrables (46 min 27 s, 46 min 28 s, 35 min 15 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466748s,38466748,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-608 (3) | ,2,"[Sur Leibniz] : année universitaire 1979-1980. 2, Cours du 22 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310927numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Calcul différentiel | Individu (métaphysique) | ",,fre | français | ,"3 disques compacts enregistrables (46 min 27 s, 46 min 28 s, 35 min 15 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466748s,38466748,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-608 (4) | ,3,"[Sur Leibniz] : année universitaire 1979-1980. 2, Cours du 22 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310927numéro de fabrication,"Leibniz, Gottfried Wilhelm (1646-1716) | Calcul différentiel | Individu (métaphysique) | ",,fre | français | ,"3 disques compacts enregistrables (46 min 27 s, 46 min 28 s, 35 min 15 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466751p,38466751,monographie,enregistrement sonore,Document numérique | NUMAUD-128284 | ,1,"[Sur Leibniz] : année universitaire 1979-1980. 3, Cours du 29 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310942numéro de fabrication,"Locke, John (1632-1704) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) -- Critique et interprétation | ",,fre | français | ,"3 disques compacts enregistrables (46 min 39 s, 46 min 34 s, 44 min 31 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466751p,38466751,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-609 (3) | ,2,"[Sur Leibniz] : année universitaire 1979-1980. 3, Cours du 29 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310942numéro de fabrication,"Locke, John (1632-1704) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) -- Critique et interprétation | ",,fre | français | ,"3 disques compacts enregistrables (46 min 39 s, 46 min 34 s, 44 min 31 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466751p,38466751,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-609 (4) | ,3,"[Sur Leibniz] : année universitaire 1979-1980. 3, Cours du 29 avril 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310942numéro de fabrication,"Locke, John (1632-1704) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) -- Critique et interprétation | ",,fre | français | ,"3 disques compacts enregistrables (46 min 39 s, 46 min 34 s, 44 min 31 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667521,38466752,monographie,enregistrement sonore,Document numérique | NUMAUD-128285 | ,1,"[Sur Leibniz] : année universitaire 1979-1980. 4, Cours du 6 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310893numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) | ",,fre | français | ,"2 disques compacts enregistrables (46 min 38 s, 53 min 40 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667521,38466752,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-610 (3) | ,2,"[Sur Leibniz] : année universitaire 1979-1980. 4, Cours du 6 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310893numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) | ",,fre | français | ,"2 disques compacts enregistrables (46 min 38 s, 53 min 40 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667521,38466752,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-610 (4) | ,3,"[Sur Leibniz] : année universitaire 1979-1980. 4, Cours du 6 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310893numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Leibniz, Gottfried Wilhelm (1646-1716) | ",,fre | français | ,"2 disques compacts enregistrables (46 min 38 s, 53 min 40 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667719,38466771,monographie,enregistrement sonore,Document numérique | NUMAUD-128286 | ,1,"[Sur Leibniz] : année universitaire 1979-1980. 5, Cours du 20 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310912numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Apparence (philosophie) | Espace et temps | ",,fre | français | ,"3 disques compacts enregistrables (39 min 32 s, 46 min 25 s, 55 min 36 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667719,38466771,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-611 (3) | ,2,"[Sur Leibniz] : année universitaire 1979-1980. 5, Cours du 20 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310912numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Apparence (philosophie) | Espace et temps | ",,fre | français | ,"3 disques compacts enregistrables (39 min 32 s, 46 min 25 s, 55 min 36 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667719,38466771,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-611 (4) | ,3,"[Sur Leibniz] : année universitaire 1979-1980. 5, Cours du 20 mai 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723520310912numéro de fabrication,"Kant, Immanuel (1724-1804) -- Critique et interprétation | Apparence (philosophie) | Espace et temps | ",,fre | français | ,"3 disques compacts enregistrables (39 min 32 s, 46 min 25 s, 55 min 36 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667792,38466779,monographie,enregistrement sonore,Document numérique | NUMAUD-128289 | ,1,"[Sur Spinoza] : année universitaire 1980-1981. 01, Cours du 2 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390138numéro de fabrication,"Spinoza, Baruch (1632-1677) -- Morale | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 13 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667792,38466779,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-614 (3) | ,2,"[Sur Spinoza] : année universitaire 1980-1981. 01, Cours du 2 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390138numéro de fabrication,"Spinoza, Baruch (1632-1677) -- Morale | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 13 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667792,38466779,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-614 (4) | ,3,"[Sur Spinoza] : année universitaire 1980-1981. 01, Cours du 2 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390138numéro de fabrication,"Spinoza, Baruch (1632-1677) -- Morale | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 13 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466781m,38466781,monographie,enregistrement sonore,Document numérique | NUMAUD-128290 | ,1,"[Sur Spinoza] : année universitaire 1980-1981. 02, Cours du 9 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390007numéro de fabrication,"Spinoza, Baruch (1632-1677)",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 11 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466781m,38466781,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-615 (3) | ,2,"[Sur Spinoza] : année universitaire 1980-1981. 02, Cours du 9 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390007numéro de fabrication,"Spinoza, Baruch (1632-1677)",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 11 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb38466781m,38466781,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-615 (4) | ,3,"[Sur Spinoza] : année universitaire 1980-1981. 02, Cours du 9 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390007numéro de fabrication,"Spinoza, Baruch (1632-1677)",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 11 s, 1 h 02 min 17 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667839,38466783,monographie,enregistrement sonore,Document numérique | NUMAUD-128291 | ,1,"[Sur Spinoza] : année universitaire 1980-1981. 03, Cours du 16 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390016numéro de fabrication,"Rousseau, Jean-Jacques (1712-1778) -- Critique et interprétation | Spinoza, Baruch (1632-1677) | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 17 s, 1 h 02 min 14 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667839,38466783,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-616 (3) | ,2,"[Sur Spinoza] : année universitaire 1980-1981. 03, Cours du 16 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390016numéro de fabrication,"Rousseau, Jean-Jacques (1712-1778) -- Critique et interprétation | Spinoza, Baruch (1632-1677) | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 17 s, 1 h 02 min 14 s)"
http://catalogue.bnf.fr/ark:/12148/cb384667839,38466783,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-616 (4) | ,3,"[Sur Spinoza] : année universitaire 1980-1981. 03, Cours du 16 décembre 1980 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,Numéro(s) de matrice : 723220390016numéro de fabrication,"Rousseau, Jean-Jacques (1712-1778) -- Critique et interprétation | Spinoza, Baruch (1632-1677) | Morale moderne | ",,fre | français | ,"2 disques compacts enregistrables (1 h 02 min 17 s, 1 h 02 min 14 s)"
http://catalogue.bnf.fr/ark:/12148/cb385030858,38503085,monographie,enregistrement sonore,Document numérique | NUMAUD-128261 | ,1,"[Cours sur le cinéma, 01]. Cours du 10 novembre 1981 (Reproduction numérisée) Gilles Deleuze, aut. du texte, participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1997,,"Bergson, Henri (1859-1941) -- Critique et interprétation | Mouvement (philosophie) | Philosophie et cinéma | ",,fre | français | ,"2 disques compacts enregistrables (59 mn 50 s, 1 h 02 mn 26 s)"
